Name,Diameter,Position
200_m150_0017_1.png,200,-40
200_m150_0019_0.png,200,-40
200_m150_0019_1.png,200,-40
200_m150_0020_0.png,200,-40
200_m150_0020_1.png,200,-40
200_m150_0020_2.png,200,-40
200_m150_0022_0.png,200,-40
200_m150_0022_1.png,200,-40
200_m150_0024_0.png,200,-40
200_m150_0024_1.png,200,-40
200_m150_0025_0.png,200,-40
200_m150_0025_1.png,200,-40
200_m150_0025_2.png,200,-40
200_m150_0029_0.png,200,-40
200_m150_0029_1.png,200,-40
200_m150_0030_0.png,200,-40
200_m150_0030_1.png,200,-40
200_m150_0030_2.png,200,-40
200_m150_0031_0.png,200,-40
200_m150_0031_1.png,200,-40
200_m150_0032_0.png,200,-40
200_m150_0032_1.png,200,-40
200_m150_0032_2.png,200,-40
200_m150_0034_0.png,200,-40
200_m150_0034_1.png,200,-40
200_m150_0035_0.png,200,-40
200_m150_0035_1.png,200,-40
200_m150_0035_2.png,200,-40
200_m150_0036_0.png,200,-40
200_m150_0036_1.png,200,-40
200_m150_0037_0.png,200,-40
200_m150_0037_1.png,200,-40
200_m150_0037_2.png,200,-40
200_m150_0040_0.png,200,-40
200_m150_0040_1.png,200,-40
200_m150_0040_2.png,200,-40
200_m150_0042_0.png,200,-40
200_m150_0042_1.png,200,-40
200_m150_0042_2.png,200,-40
200_m150_0044_0.png,200,-40
200_m150_0044_1.png,200,-40
200_m150_0045_0.png,200,-40
200_m150_0045_1.png,200,-40
200_m150_0045_2.png,200,-40
200_m150_0049_0.png,200,-40
200_m150_0049_1.png,200,-40
200_m150_0050_0.png,200,-40
200_m150_0050_1.png,200,-40
200_m150_0050_2.png,200,-40
200_m150_0051_0.png,200,-40
200_m150_0051_1.png,200,-40
200_m150_0052_0.png,200,-40
200_m150_0052_1.png,200,-40
200_m150_0052_2.png,200,-40
200_m150_0054_0.png,200,-40
200_m150_0054_1.png,200,-40
200_m150_0056_0.png,200,-40
200_m150_0056_1.png,200,-40
200_m150_0057_0.png,200,-40
200_m150_0057_1.png,200,-40
200_m150_0057_2.png,200,-40
200_m150_0059_0.png,200,-40
200_m150_0059_1.png,200,-40
200_m150_0061_0.png,200,-40
200_m150_0061_1.png,200,-40
200_m150_0062_0.png,200,-40
200_m150_0062_1.png,200,-40
200_m150_0062_2.png,200,-40
200_m150_0064_0.png,200,-40
200_m150_0064_1.png,200,-40
200_m150_0065_0.png,200,-40
200_m150_0065_1.png,200,-40
200_m150_0066_0.png,200,-40
200_m150_0066_1.png,200,-40
200_m150_0067_0.png,200,-40
200_m150_0067_1.png,200,-40
200_m150_0067_2.png,200,-40
200_m150_0069_0.png,200,-40
200_m150_0069_1.png,200,-40
200_m150_0071_0.png,200,-40
200_m150_0071_1.png,200,-40
200_m150_0072_0.png,200,-40
200_m150_0072_1.png,200,-40
200_m150_0072_2.png,200,-40
200_m160_0002_0.png,200,-50
200_m160_0002_1.png,200,-50
200_m160_0004_0.png,200,-50
200_m160_0004_1.png,200,-50
200_m160_0005_0.png,200,-50
200_m160_0005_1.png,200,-50
200_m160_0005_2.png,200,-50
200_m160_0007_0.png,200,-50
200_m160_0007_1.png,200,-50
200_m160_0009_0.png,200,-50
200_m160_0009_1.png,200,-50
200_m160_0010_0.png,200,-50
200_m160_0010_1.png,200,-50
200_m160_0010_2.png,200,-50
200_m160_0011_0.png,200,-50
200_m160_0011_1.png,200,-50
200_m160_0012_0.png,200,-50
200_m160_0012_1.png,200,-50
200_m160_0012_2.png,200,-50
200_m160_0014_0.png,200,-50
200_m160_0014_1.png,200,-50
200_m160_0016_0.png,200,-50
200_m160_0016_1.png,200,-50
200_m160_0017_0.png,200,-50
200_m160_0017_1.png,200,-50
200_m160_0017_2.png,200,-50
200_m160_0019_0.png,200,-50
200_m160_0019_1.png,200,-50
200_m160_0021_0.png,200,-50
200_m160_0021_1.png,200,-50
200_m160_0022_0.png,200,-50
200_m160_0022_1.png,200,-50
200_m160_0022_2.png,200,-50
200_m160_0024_0.png,200,-50
200_m160_0024_1.png,200,-50
200_m160_0025_0.png,200,-50
200_m160_0025_1.png,200,-50
200_m160_0025_2.png,200,-50
200_m160_0027_0.png,200,-50
200_m160_0027_1.png,200,-50
200_m160_0029_0.png,200,-50
200_m160_0029_1.png,200,-50
200_m160_0030_0.png,200,-50
200_m160_0030_1.png,200,-50
200_m160_0030_2.png,200,-50
200_m160_0032_0.png,200,-50
200_m160_0032_1.png,200,-50
200_m160_0033_0.png,200,-50
200_m160_0033_1.png,200,-50
200_m160_0033_2.png,200,-50
200_m160_0035_0.png,200,-50
200_m160_0035_1.png,200,-50
200_m160_0035_2.png,200,-50
200_m160_0037_0.png,200,-50
200_m160_0037_1.png,200,-50
200_m160_0039_0.png,200,-50
200_m160_0039_1.png,200,-50
200_m160_0040_0.png,200,-50
200_m160_0040_1.png,200,-50
200_m160_0040_2.png,200,-50
200_m160_0042_0.png,200,-50
200_m160_0042_1.png,200,-50
200_m160_0044_0.png,200,-50
200_m160_0044_1.png,200,-50
200_m160_0045_0.png,200,-50
200_m160_0045_1.png,200,-50
200_m160_0045_2.png,200,-50
200_m160_0047_0.png,200,-50
200_m160_0047_1.png,200,-50
200_m160_0048_0.png,200,-50
200_m160_0048_1.png,200,-50
200_m160_0048_2.png,200,-50
200_m160_0050_0.png,200,-50
200_m160_0050_1.png,200,-50
200_m160_0052_0.png,200,-50
200_m160_0052_1.png,200,-50
200_m160_0053_0.png,200,-50
200_m160_0053_1.png,200,-50
200_m160_0053_2.png,200,-50
200_m160_0055_0.png,200,-50
200_m160_0055_1.png,200,-50
200_m160_0055_2.png,200,-50
200_m160_0057_0.png,200,-50
200_m160_0057_1.png,200,-50
200_m160_0059_0.png,200,-50
200_m160_0059_1.png,200,-50
200_m160_0060_0.png,200,-50
200_m160_0060_1.png,200,-50
200_m160_0060_2.png,200,-50
200_m160_0062_0.png,200,-50
200_m160_0062_1.png,200,-50
200_m160_0064_0.png,200,-50
200_m160_0064_1.png,200,-50
200_m160_0065_0.png,200,-50
200_m160_0065_1.png,200,-50
200_m160_0065_2.png,200,-50
200_m160_0067_0.png,200,-50
200_m160_0067_1.png,200,-50
200_m160_0068_0.png,200,-50
200_m160_0068_1.png,200,-50
200_m170_0001_0.png,200,-60
200_m170_0001_1.png,200,-60
200_m170_0003_0.png,200,-60
200_m170_0003_1.png,200,-60
200_m170_0004_0.png,200,-60
200_m170_0004_1.png,200,-60
200_m170_0004_2.png,200,-60
200_m170_0006_0.png,200,-60
200_m170_0006_1.png,200,-60
200_m170_0008_0.png,200,-60
200_m170_0008_1.png,200,-60
200_m170_0009_0.png,200,-60
200_m170_0009_1.png,200,-60
200_m170_0009_2.png,200,-60
200_m170_0011_0.png,200,-60
200_m170_0011_1.png,200,-60
200_m170_0013_0.png,200,-60
200_m170_0013_1.png,200,-60
200_m170_0014_0.png,200,-60
200_m170_0014_1.png,200,-60
200_m170_0014_2.png,200,-60
200_m170_0016_0.png,200,-60
200_m170_0016_1.png,200,-60
200_m170_0018_0.png,200,-60
200_m170_0018_1.png,200,-60
200_m170_0019_0.png,200,-60
200_m170_0019_1.png,200,-60
200_m170_0019_2.png,200,-60
200_m170_0021_0.png,200,-60
200_m170_0021_1.png,200,-60
200_m170_0023_0.png,200,-60
200_m170_0023_1.png,200,-60
200_m170_0024_0.png,200,-60
200_m170_0024_1.png,200,-60
200_m170_0024_2.png,200,-60
200_m170_0026_0.png,200,-60
200_m170_0026_1.png,200,-60
200_m170_0028_0.png,200,-60
200_m170_0028_1.png,200,-60
200_m170_0029_0.png,200,-60
200_m170_0029_1.png,200,-60
200_m170_0029_2.png,200,-60
200_m170_0031_0.png,200,-60
200_m170_0031_1.png,200,-60
200_m170_0032_0.png,200,-60
200_m170_0032_1.png,200,-60
200_m170_0032_2.png,200,-60
200_m170_0034_0.png,200,-60
200_m170_0034_1.png,200,-60
200_m170_0035_0.png,200,-60
200_m170_0035_1.png,200,-60
200_m170_0035_2.png,200,-60
200_m170_0037_0.png,200,-60
200_m170_0037_1.png,200,-60
200_m170_0037_2.png,200,-60
200_m170_0039_0.png,200,-60
200_m170_0039_1.png,200,-60
200_m170_0040_0.png,200,-60
200_m170_0040_1.png,200,-60
200_m170_0040_2.png,200,-60
200_m170_0042_0.png,200,-60
200_m170_0042_1.png,200,-60
200_m170_0042_2.png,200,-60
200_m170_0044_0.png,200,-60
200_m170_0044_1.png,200,-60
200_m170_0046_0.png,200,-60
200_m170_0046_1.png,200,-60
200_m170_0047_0.png,200,-60
200_m170_0047_1.png,200,-60
200_m170_0047_2.png,200,-60
200_m170_0049_0.png,200,-60
200_m170_0049_1.png,200,-60
200_m170_0051_0.png,200,-60
200_m170_0051_1.png,200,-60
200_m170_0052_0.png,200,-60
200_m170_0052_1.png,200,-60
200_m170_0052_2.png,200,-60
200_m170_0054_0.png,200,-60
200_m170_0054_1.png,200,-60
200_m170_0056_0.png,200,-60
200_m170_0056_1.png,200,-60
200_m170_0057_0.png,200,-60
