Name,Diameter,Position
200_m280_0055_2.png,200,-170
300_p180_0062_1.png,300,220
200_p60_0019_2.png,200,170
300_m160_0089_0.png,300,-120
50_m130_0008_1.png,50,-80
100_p40_0005_0.png,100,80
200_p90_0010_0.png,200,200
300_m10_0045_0.png,300,30
400_m130_0023_0.png,400,-130
200_m260_0046_1.png,200,-150
150_m160_0025_0.png,150,-90
50_m70_0011_7.png,50,-20
400_m270_0074_0.png,400,-270
100_p260_0014_2.png,100,300
200_m120_0027_2.png,200,-10
200_p40_0045_0.png,200,150
50_p60_0012_5.png,50,110
400_p170_0081_0.png,400,170
50_m280_0003_3.png,50,-230
200_m240_0012_2.png,200,-130
200_p20_0020_0.png,200,130
100_m120_0025_3.png,100,-80
150_m270_0014_1.png,150,-200
300_p100_0069_1.png,300,140
300_m240_0067_1.png,300,-200
400_m180_0102_0.png,400,-180
300_m90_0001_1.png,300,-50
300_m170_0078_1.png,300,-130
300_m110_0070_1.png,300,-70
300_m190_0030_1.png,300,-150
200_p120_0004_2.png,200,230
100_m20_0027_1.png,100,20
100_p40_0004 (2)_0.png,100,80
200_p140_0026_0.png,200,250
150_m200_0028_1.png,150,-130
100_m30_0015_1.png,100,10
400_m200_0011_0.png,400,-200
50_m10_0008_7.png,50,40
100_p250_0019_4.png,100,290
200_p80_0041_1.png,200,190
150_m140_0019_0.png,150,-70
150_m160_0015_1.png,150,-90
200_p120_0019_0.png,200,230
200_m350_0043_1.png,200,-240
300_p30_0003_0.png,300,70
200_m180_0029_0.png,200,-70
200_m320_0038_1.png,200,-210
300_m30_0006_0.png,300,10
300_m340_0056_0.png,300,-300
50_m70_0019_3.png,50,-20
100_p80_0008_1.png,100,120
150_p140_0031_0.png,150,210
50_m20_0013_4.png,50,30
50_m220_0005_4.png,50,-170
150_m50_0027_2.png,150,20
300_m40_0068_1.png,300,0
50_m80_0005_6.png,50,-30
100_p180_0011_2.png,100,220
400_p210_0072_0.png,400,210
50_m140_0003_4.png,50,-90
50_m50_0002_2.png,50,0
150_m140_0045_2.png,150,-70
50_p50_0007_7.png,50,100
300_p40_0032_0.png,300,80
400_m120_0043_0.png,400,-120
300_p180_0026_1.png,300,220
50_p110_0008_0.png,50,160
200_m170_0031_1.png,200,-60
100_p240_0006_3.png,100,280
400_p140_0071_0.png,400,140
200_m300_0025_1.png,200,-190
300_p80_0061_1.png,300,120
100_p120_0014_2.png,100,160
150_p100_0007_0.png,150,170
200_m300_0015_1.png,200,-190
300_m70_0053_0.png,300,-30
400_m200_0064_0.png,400,-200
400_p110_0058_0.png,400,110
100_p10_0012_5.png,100,50
100_m70_0024_0.png,100,-30
100_p120_0003_4.png,100,160
50_p140_0001_1.png,50,190
400_m200_0010_0.png,400,-200
50_p60_0002_0.png,50,110
150_m320_0029_1.png,150,-250
50_m220_0013_3.png,50,-170
300_p170_0083_0.png,300,210
50_p180_0085_0.png,50,230
400_m130_0075_0.png,400,-130
200_m360_0005_0.png,200,-250
200_m240_0072_0.png,200,-130
100_p50_0025_2.png,100,90
50_p130_0019_0.png,50,180
200_m270_0025_2.png,200,-160
50_m280_0009_1.png,50,-230
400_m20_0010_0.png,400,-20
200_p90_0043_1.png,200,200
50_m50_0020_0.png,50,0
150_p210_0018_1.png,150,280
50_m50_0018_2.png,50,0
200_p190_0018_0.png,200,300
200_m320_0029_2.png,200,-210
400_p110_0027_0.png,400,110
400_p270_0088_0.png,400,270
150_m330_0030_2.png,150,-260
100_p0_0008_2.png,100,40
50_m120_0008_3.png,50,-70
150_m90_0025_0.png,150,-20
300_m300_0059_0.png,300,-260
200_p60_0044_1.png,200,170
100_m120_0015_3.png,100,-80
50_m180_0011_7.png,50,-130
300_p100_0016_0.png,300,140
150_p180_0005_2.png,150,250
200_m250_0044_2.png,200,-140
50_m240_0004_4.png,50,-190
400_p230_0093_0.png,400,230
200_p20_0008_0.png,200,130
100_p40_0001 (2)_1.png,100,80
50_m50_0021_7.png,50,0
150_m90_0038_0.png,150,-20
200_m310_0017_1.png,200,-200
50_m80_0008_1.png,50,-30
150_m240_0032_1.png,150,-170
400_p250_0077_0.png,400,250
400_m80_0021_0.png,400,-80
200_m150_0059_1.png,200,-40
150_m130_0029_3.png,150,-60
200_m200_0051_1.png,200,-90
300_m210_0086_0.png,300,-170
200_m200_0056_1.png,200,-90
200_m130_0027_1.png,200,-20
400_p110_0048_0.png,400,110
200_m180_0014_2.png,200,-70
100_p130_0004_3.png,100,170
200_p170_0008_0.png,200,280
400_p50_0013_0.png,400,50
100_m90_0028_5.png,100,-50
300_p100_0056_1.png,300,140
100_m60_0029_4.png,100,-20
150_m300_0014_0.png,150,-230
50_p150_0001_0.png,50,200
50_p180_0099_0.png,50,230
300_p150_0031_1.png,300,190
200_m390_0027_0.png,200,-280
400_p110_0059_0.png,400,110
400_m130_0008_0.png,400,-130
200_p90_0020_1.png,200,200
150_p200_0005_0.png,150,270
300_m110_0075_1.png,300,-70
150_m300_0011_1.png,150,-230
150_m60_0036_1.png,150,10
100_p50_0015_5.png,100,90
150_m190_0018_2.png,150,-120
200_m70_0012_1.png,200,40
200_m220_0050_0.png,200,-110
400_m200_0005_0.png,400,-200
300_m200_0036_0.png,300,-160
150_m310_0024_2.png,150,-240
150_m40_0009_1.png,150,30
100_p220_0012_1.png,100,260
400_p240_0023_0.png,400,240
300_p110_0035_1.png,300,150
300_m220_0019_0.png,300,-180
50_p60_0008_4.png,50,110
100_m50_0025_2.png,100,-10
100_m90_0026_1.png,100,-50
50_m200_0009_4.png,50,-150
200_p100_0021_1.png,200,210
200_m20_0068_1.png,200,90
50_p50_0008_4.png,50,100
300_m10_0023_1.png,300,30
400_m280_0020_0.png,400,-280
100_p180_0003_4.png,100,220
100_m40_0002_5.png,100,0
300_p190_0084_0.png,300,230
400_p210_0075_0.png,400,210
300_m250_0018_1.png,300,-210
150_p200_0015_0.png,150,270
150_m220_0010_1.png,150,-150
50_m20_0017_5.png,50,30
100_p170_0005_2.png,100,210
150_p100_0007_2.png,150,170
400_p20_0040_0.png,400,20
150_m200_0018_3.png,150,-130
200_p110_0041_1.png,200,220
50_p60_0014_1.png,50,110
150_p80_0026_1.png,150,150
300_m330_0053_0.png,300,-290
100_p190_0002_0.png,100,230
150_m320_0014_1.png,150,-250
150_m110_0021_1.png,150,-40
100_m50_0014_2.png,100,-10
100_m20_0017_0.png,100,20
150_m350_0013_1.png,150,-280
100_p50_0024_4.png,100,90
300_p170_0065_0.png,300,210
200_m50_0045_2.png,200,60
200_p150_0058_1.png,200,260
150_m220_0046_1.png,150,-150
300_m90_0055_0.png,300,-50
150_p140_0024_0.png,150,210
50_m150_0007_4.png,50,-100
200_m190_0036_1.png,200,-80
300_p20_0030_1.png,300,60
200_m50_0063_0.png,200,60
200_m160_0002_1.png,200,-50
150_p50_0027_1.png,150,120
100_m120_0009_4.png,100,-80
400_p250_0066_0.png,400,250
150_m60_0023_0.png,150,10
400_p50_0063_0.png,400,50
300_m340_0051_1.png,300,-300
300_p80_0071_0.png,300,120
200_p130_0001_0.png,200,240
400_m30_0013_0.png,400,-30
200_m190_0003_0.png,200,-80
200_m370_0025_1.png,200,-260
300_m290_0077_0.png,300,-250
300_m210_0030_1.png,300,-170
100_p130_0006_5.png,100,170
100_m100_0007_3.png,100,-60
150_p40_0021_2.png,150,110
150_p170_0009_1.png,150,240
200_m410_0006_0.png,200,-300
100_p240_0010_0.png,100,280
150_p90_0030_2.png,150,160
200_m160_0044_0.png,200,-50
400_m260_0024_0.png,400,-260
400_p160_0009_0.png,400,160
300_m300_0001_0.png,300,-260
300_m80_0026_1.png,300,-40
50_m220_0009_2.png,50,-170
100_p90_0005_1.png,100,130
300_p170_0011_0.png,300,210
200_p0_0052_0.png,200,110
50_p10_0007_5.png,50,60
50_m300_0004_0.png,50,-250
150_m280_0025_3.png,150,-210
100_p130_0012_2.png,100,170
100_p260_0002_0.png,100,300
50_p70_0009_3.png,50,120
200_m70_0002_1.png,200,40
400_m140_0056_0.png,400,-140
400_m100_0008_0.png,400,-100
150_p70_0002_1.png,150,140
150_m300_0020_2.png,150,-230
200_m390_0039_1.png,200,-280
300_m200_0038_0.png,300,-160
50_m350_0016_0.png,50,-300
150_m120_0018_1.png,150,-50
300_m270_0061_1.png,300,-230
100_p20_0013_0.png,100,60
300_m270_0039_0.png,300,-230
200_p130_0040_1.png,200,240
150_p220_0013_1.png,150,290
200_m50_0052_0.png,200,60
150_m210_0032_3.png,150,-140
300_m180_0085_0.png,300,-140
150_m240_0045_1.png,150,-170
300_m190_0026_0.png,300,-150
300_m80_0021_0.png,300,-40
50_m300_0008_0.png,50,-250
50_p30_0004_2.png,50,80
50_m300_0004_1.png,50,-250
50_m120_0017_3.png,50,-70
50_m300_0012_4.png,50,-250
50_m120_0018_2.png,50,-70
300_m200_0007_0.png,300,-160
400_p220_0106_0.png,400,220
50_m70_0012_3.png,50,-20
200_m220_0045_0.png,200,-110
300_m50_0063_0.png,300,-10
200_m280_0030_1.png,200,-170
150_p60_0030_2.png,150,130
200_m270_0048_2.png,200,-160
200_m370_0011_2.png,200,-260
300_p10_0019_1.png,300,50
150_m120_0044_0.png,150,-50
300_m80_0045_0.png,300,-40
50_m60_0001_4.png,50,-10
50_p10_0021_0.png,50,60
50_m200_0003_3.png,50,-150
50_m130_0014_1.png,50,-80
400_m120_0090_0.png,400,-120
200_m60_0047_0.png,200,50
50_m40_0020_1.png,50,10
200_m200_0006_0.png,200,-90
200_m80_0034_0.png,200,30
400_p30_0066_0.png,400,30
150_m170_0006_3.png,150,-100
100_m110_0005_3.png,100,-70
200_p110_0020_1.png,200,220
50_m160_0010_6.png,50,-110
200_p170_0034_1.png,200,280
50_p160_0062_1.png,50,210
200_m380_0036_1.png,200,-270
300_p100_0069_0.png,300,140
100_m20_0007_5.png,100,20
400_p40_0099_0.png,400,40
300_p160_0059_0.png,300,200
200_m390_0041_1.png,200,-280
150_p190_0010_0.png,150,260
200_m160_0030_2.png,200,-50
100_m110_0014_2.png,100,-70
400_p40_0006_0.png,400,40
50_m110_0009_6.png,50,-60
200_m220_0051_0.png,200,-110
50_m130_0011_0.png,50,-80
200_m370_0016_1.png,200,-260
50_p150_0014_2.png,50,200
150_p40_0016_0.png,150,110
200_p80_0012_0.png,200,190
50_p180_0036_2.png,50,230
400_p20_0051_0.png,400,20
400_p120_0092_0.png,400,120
200_m120_0036_1.png,200,-10
300_m10_0031_1.png,300,30
300_m300_0081_0.png,300,-260
300_m170_0053_1.png,300,-130
100_m150_0021_0.png,100,-110
200_m120_0077_2.png,200,-10
200_m170_0040_1.png,200,-60
100_m100_0017_3.png,100,-60
200_p70_0005_1.png,200,180
50_m160_0004_6.png,50,-110
200_m150_0019_0.png,200,-40
400_p240_0066_0.png,400,240
100_m10_0015_2.png,100,30
400_p100_0042_0.png,400,100
50_m50_0002_5.png,50,0
100_m10_0019_0.png,100,30
400_m170_0026_0.png,400,-170
400_m100_0035_0.png,400,-100
150_p200_0017_2.png,150,270
150_m230_0024_1.png,150,-160
50_m20_0018_2.png,50,30
400_m100_0062_0.png,400,-100
100_p90_0001_3.png,100,130
50_p70_0016_4.png,50,120
300_p0_0055_0.png,300,40
200_m10_0071_0.png,200,100
200_m90_0009_0.png,200,20
150_m350_0024_1.png,150,-280
100_m90_0023_4.png,100,-50
200_p70_0027_1.png,200,180
300_m270_0039_1.png,300,-230
300_m140_0077_0.png,300,-100
150_p140_0017_0.png,150,210
300_p100_0044_0.png,300,140
50_m350_0036_0.png,50,-300
400_p40_0105_0.png,400,40
50_m130_0005_4.png,50,-80
50_p50_0011_2.png,50,100
200_m410_0011_1.png,200,-300
100_p70_0005_0.png,100,110
150_m40_0035_1.png,150,30
150_m290_0026_0.png,150,-220
50_m280_0006_3.png,50,-230
150_m200_0009_0.png,150,-130
300_p190_0075_0.png,300,230
200_m140_0008_2.png,200,-30
150_p230_0002_1.png,150,300
50_p180_0014_0.png,50,230
300_p0_0057_1.png,300,40
200_p90_0039_0.png,200,200
200_p130_0008_1.png,200,240
150_p110_0002_2.png,150,180
200_m310_0023_2.png,200,-200
400_p10_0101_0.png,400,10
100_p10_0007_0.png,100,50
400_p40_0104_0.png,400,40
50_p140_0042_1.png,50,190
400_p200_0050_0.png,400,200
400_p200_0023_0.png,400,200
50_p100_0006_2.png,50,150
100_p20_0004_4.png,100,60
300_m220_0010_0.png,300,-180
100_p60_0006_1.png,100,100
200_m280_0057_0.png,200,-170
200_p50_0017_1.png,200,160
300_m160_0029_1.png,300,-120
300_p130_0076_1.png,300,170
200_m60_0012_1.png,200,50
50_m180_0009_4.png,50,-130
150_p140_0026_1.png,150,210
400_p60_0046_0.png,400,60
300_m30_0044_0.png,300,10
400_p210_0100_0.png,400,210
100_m50_0014_3.png,100,-10
100_m300_0005_2.png,100,-260
200_m40_0027_1.png,200,70
150_m370_0027_1.png,150,-300
50_m180_0011_6.png,50,-130
200_p80_0032_0.png,200,190
400_m150_0090_0.png,400,-150
150_m140_0001_1.png,150,-70
50_p50_0014_3.png,50,100
200_p140_0025_2.png,200,250
200_m400_0012_2.png,200,-290
100_m90_0022_3.png,100,-50
300_p20_0050_0.png,300,60
400_p160_0037_0.png,400,160
50_p10_0006_5.png,50,60
150_p10_0027_0.png,150,80
200_m230_0050_1.png,200,-120
400_m80_0076_0.png,400,-80
100_m130_0017_0.png,100,-90
200_m280_0069_0.png,200,-170
150_p220_0021_2.png,150,290
300_m320_0030_1.png,300,-280
50_m80_0011_5.png,50,-30
150_m360_0020_1.png,150,-290
300_p200_0051_1.png,300,240
400_p190_0098_0.png,400,190
400_m130_0076_0.png,400,-130
150_m340_0017_2.png,150,-270
150_p150_0018_0.png,150,220
100_p220_0014_0.png,100,260
50_m350_0043_5.png,50,-300
300_m40_0073_1.png,300,0
300_p0_0057_0.png,300,40
400_p190_0058_0.png,400,190
100_m30_0008_4.png,100,10
200_m200_0039_1.png,200,-90
200_m110_0057_1.png,200,0
150_m100_0043_3.png,150,-30
100_p210_0005_2.png,100,250
200_p60_0039_2.png,200,170
100_m150_0018_3.png,100,-110
200_m10_0082_0.png,200,100
300_m50_0043_0.png,300,-10
150_p10_0031_0.png,150,80
150_m270_0021_1.png,150,-200
400_m150_0011_0.png,400,-150
150_p50_0030_1.png,150,120
300_m270_0021_1.png,300,-230
150_m330_0016_2.png,150,-260
100_p110_0009_1.png,100,150
400_m130_0093_0.png,400,-130
50_m100_0016_0.png,50,-50
300_m170_0031_0.png,300,-130
200_p30_0020_0.png,200,140
200_p130_0029_0.png,200,240
200_p180_0034_1.png,200,290
50_m300_0010_5.png,50,-250
150_p210_0005_2.png,150,280
400_p170_0027_0.png,400,170
100_p210_0012_5.png,100,250
200_p100_0032_1.png,200,210
150_m140_0028_0.png,150,-70
400_m130_0058_0.png,400,-130
200_p90_0032_1.png,200,200
200_p60_0044_0.png,200,170
100_p150_0010_0.png,100,190
200_m400_0014_0.png,200,-290
400_m70_0084_0.png,400,-70
400_p110_0001_0.png,400,110
50_p160_0016_2.png,50,210
300_m300_0013_1.png,300,-260
100_p100_0017_3.png,100,140
150_m70_0019_2.png,150,0
400_p100_0067_0.png,400,100
100_m300_0011_0.png,100,-260
400_p110_0046_0.png,400,110
100_p180_0002_2.png,100,220
200_p140_0033_1.png,200,250
200_m30_0007_0.png,200,80
300_m70_0025_0.png,300,-30
150_p30_0024_0.png,150,100
100_p50_0019_2.png,100,90
150_m20_0024_1.png,150,50
50_m10_0004_6.png,50,40
50_m100_0005_7.png,50,-50
50_m160_0007_2.png,50,-110
200_m290_0040_1.png,200,-180
100_p130_0004_1.png,100,170
400_p190_0026_0.png,400,190
100_m150_0027_3.png,100,-110
300_p0_0064_1.png,300,40
400_m110_0076_0.png,400,-110
400_m20_0069_0.png,400,-20
400_m150_0041_0.png,400,-150
400_m290_0015_0.png,400,-290
200_m270_0037_0.png,200,-160
150_p30_0011_2.png,150,100
150_m70_0029_1.png,150,0
200_m190_0008_1.png,200,-80
400_p270_0062_0.png,400,270
400_p50_0001_0.png,400,50
400_m210_0021_0.png,400,-210
100_p200_0007_5.png,100,240
400_m10_0039_0.png,400,-10
200_m40_0057_1.png,200,70
200_m120_0002_1.png,200,-10
200_m400_0081_1.png,200,-290
300_m130_0080_0.png,300,-90
100_p180_0016_0.png,100,220
100_m50_0013_5.png,100,-10
150_p40_0011_0.png,150,110
200_m350_0056_1.png,200,-240
300_m290_0054_1.png,300,-250
200_m110_0045_1.png,200,0
150_m30_0031_0.png,150,40
200_m310_0005_0.png,200,-200
200_p70_0017_0.png,200,180
100_m100_0006_3.png,100,-60
50_m140_0005_4.png,50,-90
200_m110_0001_0.png,200,0
100_p0_0015_5.png,100,40
150_m350_0007_2.png,150,-280
200_m200_0054_0.png,200,-90
150_m300_0016_1.png,150,-230
200_m310_0030_2.png,200,-200
400_p240_0091_0.png,400,240
50_p30_0001_0.png,50,80
200_p130_0016_1.png,200,240
400_p140_0108_0.png,400,140
200_m220_0040_1.png,200,-110
200_m390_0036_1.png,200,-280
300_m260_0030_1.png,300,-220
400_m260_0080_0.png,400,-260
50_p100_0018_1.png,50,150
400_m230_0006_0.png,400,-230
200_m330_0036_0.png,200,-220
100_p210_0002_5.png,100,250
50_m240_0009_2.png,50,-190
400_p90_0045_0.png,400,90
300_p180_0008_1.png,300,220
100_m300_0012_4.png,100,-260
100_p30_0020_1.png,100,70
100_p60_0007_5.png,100,100
100_p20_0025_2.png,100,60
50_p10_0007_7.png,50,60
200_m10_0019_1.png,200,100
200_p10_0038_1.png,200,120
100_p150_0016_3.png,100,190
300_p170_0071_0.png,300,210
150_p160_0017_3.png,150,230
50_m180_0006_3.png,50,-130
400_m280_0032_0.png,400,-280
200_m380_0026_0.png,200,-270
150_p20_0018_2.png,150,90
100_m40_0012_1.png,100,0
150_m250_0043_0.png,150,-180
50_p60_0004_2.png,50,110
300_p180_0070_0.png,300,220
100_p180_0014_1.png,100,220
150_p80_0006_0.png,150,150
300_m340_0017_0.png,300,-300
400_m170_0039_0.png,400,-170
300_m230_0014_1.png,300,-190
400_p250_0035_0.png,400,250
200_m270_0045_0.png,200,-160
50_p10_0010_6.png,50,60
100_p80_0004_1.png,100,120
400_m170_0074_0.png,400,-170
300_p130_0054_1.png,300,170
400_p150_0082_0.png,400,150
100_p30_0001_2.png,100,70
200_m230_0030_1.png,200,-120
150_m80_0041_0.png,150,-10
50_m120_0018_4.png,50,-70
150_p110_0012_0.png,150,180
100_p140_0009_4.png,100,180
150_m190_0036_1.png,150,-120
50_m80_0016_4.png,50,-30
300_m10_0063_0.png,300,30
200_m130_0071_1.png,200,-20
300_m200_0020_0.png,300,-160
50_m140_0005_3.png,50,-90
150_m300_0010_1.png,150,-230
150_m10_0043_2.png,150,60
150_m230_0002_1.png,150,-160
200_m300_0060_2.png,200,-190
400_p80_0020_0.png,400,80
200_p150_0079_0.png,200,260
400_p50_0033_0.png,400,50
200_m340_0010_1.png,200,-230
200_m200_0013_0.png,200,-90
150_m130_0043_2.png,150,-60
100_m90_0022_1.png,100,-50
50_p10_0018_4.png,50,60
200_p90_0033_0.png,200,200
400_p50_0003_0.png,400,50
150_m350_0020_2.png,150,-280
200_m260_0003_0.png,200,-150
100_p210_0002_2.png,100,250
300_m150_0072_0.png,300,-110
200_m90_0008_1.png,200,20
400_p100_0026_1.png,400,100
400_m220_0092_0.png,400,-220
200_m210_0048_1.png,200,-100
300_m140_0018_0.png,300,-100
300_m140_0070_1.png,300,-100
150_m40_0019_2.png,150,30
50_m280_0008_0.png,50,-230
150_p180_0008_2.png,150,250
50_p70_0015_0.png,50,120
50_p10_0020_0.png,50,60
400_m190_0019_0.png,400,-190
50_m10_0006_5.png,50,40
200_p40_0037_0.png,200,150
300_m240_0033_1.png,300,-200
200_m150_0025_1.png,200,-40
100_p200_0006_2.png,100,240
50_p130_0017_1.png,50,180
300_m340_0060_0.png,300,-300
100_p130_0004_0.png,100,170
400_p90_0077_0.png,400,90
150_m100_0037_2.png,150,-30
400_m50_0098_0.png,400,-50
300_m100_0026_0.png,300,-60
400_p100_0064_0.png,400,100
400_p290_0068_0.png,400,290
400_p160_0087_0.png,400,160
200_m240_0031_0.png,200,-130
50_m120_0014_7.png,50,-70
150_p100_0017_0.png,150,170
200_p0_0058_1.png,200,110
100_p230_0015_4.png,100,270
100_m90_0028_1.png,100,-50
150_m170_0022_1.png,150,-100
150_m340_0027_0.png,150,-270
200_m220_0062_1.png,200,-110
400_m260_0029_0.png,400,-260
400_m290_0092_0.png,400,-290
50_p140_0004_0.png,50,190
200_m30_0009_0.png,200,80
150_m280_0020_2.png,150,-210
100_m90_0007_3.png,100,-50
100_m120_0025_2.png,100,-80
100_p210_0001_3.png,100,250
200_p150_0061_0.png,200,260
300_p10_0082_1.png,300,50
200_p0_0060_2.png,200,110
200_m210_0015_2.png,200,-100
100_p20_0003_5.png,100,60
100_m10_0025_4.png,100,30
200_m200_0041_1.png,200,-90
50_m140_0004_1.png,50,-90
50_m90_0005_7.png,50,-40
100_m60_0009_3.png,100,-20
200_m240_0071_1.png,200,-130
400_m120_0024_0.png,400,-120
400_p150_0052_0.png,400,150
150_m180_0002_2.png,150,-110
200_m100_0009_0.png,200,10
200_m140_0021_0.png,200,-30
400_m230_0009_0.png,400,-230
300_m340_0003_0.png,300,-300
300_m170_0046_1.png,300,-130
