Name,Diameter,Position
150_p240_0042_1.png,150,310
100_m110_0075_2.png,100,-70
150_m160_0009_0.png,150,-90
50_p40_0032_2.png,50,90
50_p70_0072_3.png,50,120
100_p360_0060_4.png,100,400
150_p390_0094_1.png,150,460
100_p70_0072_2.png,100,110
50_p10_0053_2.png,50,60
100_p60_0030_2.png,100,100
50_m160_0075_2.png,50,-110
150_m160_0008_0.png,150,-90
150_m230_0095_1.png,150,-160
100_p460_0093_2.png,100,500
150_p240_0037_1.png,150,310
150_m270_0010_1.png,150,-200
150_m290_0078_0.png,150,-220
150_p500_0055_0.png,150,570
100_p440_0001_0.png,100,480
150_m260_0014_1.png,150,-190
50_m40_0056_0.png,50,10
150_m520_0038_1.png,150,-450
50_m300_0015_2.png,50,-250
100_p300_0092_3.png,100,340
50_p140_0073_1.png,50,190
50_m20_0009_0.png,50,30
100_p170_0024_4.png,100,210
150_p170_0021_2.png,150,240
50_p30_0081_1.png,50,80
100_p290_0033_3.png,100,330
100_m80_0082_0.png,100,-40
150_m900_0065_1.png,150,-830
150_m1000_0019_2.png,150,-930
50_m30_0049_5.png,50,20
50_p0_0009_3.png,50,50
150_p490_0056_1.png,150,560
100_p190_0036_2.png,100,230
150_p350_0095_2.png,150,420
150_m150_0089_1.png,150,-80
150_m680_0030_1.png,150,-610
50_p120_0103_0.png,50,170
150_p160_0079_1.png,150,230
50_p30_0104_5.png,50,80
100_p280_0003_1.png,100,320
50_m140_0052_6.png,50,-90
150_p280_0105_0.png,150,350
100_m360_0094_1.png,100,-320
50_p90_0027_1.png,50,140
150_p410_0010_0.png,150,480
150_m400_0019_1.png,150,-330
100_p40_0099 (2)_3.png,100,80
100_p300_0027_2.png,100,340
150_p240_0071_2.png,150,310
100_p130_0022_2.png,100,170
50_p30_0062_0.png,50,80
100_m40_0100_3.png,100,0
50_m70_0067_5.png,50,-20
150_m270_0070_2.png,150,-200
100_p440_0086_0.png,100,480
150_m210_0070_1.png,150,-140
100_p70_0043_1.png,100,110
100_p130_0011_3.png,100,170
100_p360_0055_1.png,100,400
100_p400_0060_2.png,100,440
100_p220_0075_2.png,100,260
150_m60_0091_1.png,150,10
150_p660_0022_0.png,150,730
100_p120_0023_2.png,100,160
150_p900_0071_1.png,150,970
50_m300_0037_1.png,50,-250
150_p360_0038_1.png,150,430
150_p190_0006_1.png,150,260
100_m140_0057_2.png,100,-100
150_p360_0053_1.png,150,430
150_m540_0040_1.png,150,-470
50_m10_0082_0.png,50,40
150_m220_0074_1.png,150,-150
150_m280_0020_0.png,150,-210
150_p360_0015_1.png,150,430
100_p210_0029_2.png,100,250
150_m210_0005_1.png,150,-140
50_m10_0047_2.png,50,40
150_m480_0100_2.png,150,-410
50_p60_0102_2.png,50,110
150_p460_0091_0.png,150,530
50_p30_0004_2.png,50,80
150_p160_0067_0.png,150,230
150_m440_0044_0.png,150,-370
100_p170_0029_2.png,100,210
50_m240_0082_0.png,50,-190
150_p370_0029_1.png,150,440
150_p560_0069_2.png,150,630
150_p290_0078_0.png,150,360
100_p280_0104_1.png,100,320
150_p210_0036_0.png,150,280
50_p0_0005_4.png,50,50
100_p160_0073_0.png,100,200
150_p270_0084_1.png,150,340
150_p480_0090_0.png,150,550
150_p390_0093_0.png,150,460
50_m30_0057_0.png,50,20
100_m60_0048_0.png,100,-20
150_p240_0019_0.png,150,310
100_p600_0103_0.png,100,640
50_m120_0020_0.png,50,-70
100_p260_0092_3.png,100,300
150_p80_0015_1.png,150,150
50_m300_0050_1.png,50,-250
100_p500_0041_3.png,100,540
100_m80_0103_3.png,100,-40
150_m130_0002_0.png,150,-60
50_m80_0095_5.png,50,-30
150_p170_0023_0.png,150,240
150_p540_0033_1.png,150,610
150_m130_0005_1.png,150,-60
150_m480_0063_2.png,150,-410
50_m140_0072_4.png,50,-90
100_p40_0058 (2)_4.png,100,80
50_p130_0039_4.png,50,180
150_p430_0104_2.png,150,500
150_p10_0057_1.png,150,80
150_m330_0026_2.png,150,-260
100_p290_0071_2.png,100,330
100_m100_0016_2.png,100,-60
100_p220_0085_0.png,100,260
150_m620_0039_2.png,150,-550
150_p400_0082_0.png,150,470
150_m660_0050_1.png,150,-590
50_m60_0015_3.png,50,-10
150_m270_0045_2.png,150,-200
50_m140_0009_3.png,50,-90
50_m160_0050_1.png,50,-110
100_p230_0043_1.png,100,270
100_p360_0020_0.png,100,400
150_p560_0015_2.png,150,630
100_p360_0033_2.png,100,400
50_m110_0034_5.png,50,-60
100_p30_0088_2.png,100,70
150_m150_0090_2.png,150,-80
50_m40_0051_0.png,50,10
150_p290_0079_2.png,150,360
150_m950_0028_2.png,150,-880
150_p450_0055_0.png,150,520
150_m320_0077_2.png,150,-250
100_p240_0030_4.png,100,280
150_m20_0044_0.png,150,50
100_p260_0094_3.png,100,300
150_m20_0003_2.png,150,50
50_p60_0013_0.png,50,110
50_m90_0070_4.png,50,-40
150_p210_0082_2.png,150,280
150_m350_0011_0.png,150,-280
150_m640_0001_0.png,150,-570
150_m310_0099_2.png,150,-240
100_p240_0018_2.png,100,280
150_p640_0019_2.png,150,710
50_m160_0018_4.png,50,-110
50_m200_0066_5.png,50,-150
150_p660_0098_0.png,150,730
150_m380_0014_0.png,150,-310
150_m430_0028_1.png,150,-360
50_m280_0045_1.png,50,-230
50_m240_0003_4.png,50,-190
50_m150_0022_4.png,50,-100
50_p20_0100_4.png,50,70
150_m490_0042_0.png,150,-420
150_p430_0041_1.png,150,500
50_p150_0031_1.png,50,200
100_p340_0051_2.png,100,380
150_p600_0085_0.png,150,670
50_m140_0094_0.png,50,-90
100_p440_0033_2.png,100,480
100_m140_0018_0.png,100,-100
50_m80_0061_3.png,50,-30
100_p30_0089_1.png,100,70
100_p40_0020_1.png,100,80
100_p110_0045_1.png,100,150
150_p800_0023_2.png,150,870
50_p160_0019_0.png,50,210
50_m40_0075_5.png,50,10
50_m70_0067_3.png,50,-20
150_m130_0009_1.png,150,-60
150_p220_0047_0.png,150,290
150_m640_0024_0.png,150,-570
150_p900_0051_1.png,150,970
150_p490_0007_1.png,150,560
150_p520_0017_1.png,150,590
50_m30_0072_5.png,50,20
150_p130_0068_0.png,150,200
100_p20_0019_3.png,100,60
150_m440_0088_2.png,150,-370
150_p470_0031_0.png,150,540
50_m100_0004_2.png,50,-50
50_m200_0081_4.png,50,-150
150_m20_0065_1.png,150,50
150_m560_0103_0.png,150,-490
150_p390_0043_2.png,150,460
150_m700_0079_2.png,150,-630
150_m240_0093_1.png,150,-170
150_p310_0017_2.png,150,380
100_p600_0084_0.png,100,640
50_m10_0026_5.png,50,40
150_m70_0037_2.png,150,0
50_m220_0091_5.png,50,-170
150_m720_0037_1.png,150,-650
100_p320_0019_3.png,100,360
50_p120_0099_4.png,50,170
150_p500_0011_1.png,150,570
150_m620_0029_2.png,150,-550
100_p170_0093_1.png,100,210
100_p190_0014_2.png,100,230
100_p230_0004_3.png,100,270
50_m280_0080_5.png,50,-230
100_m70_0103_0.png,100,-30
150_p370_0056_0.png,150,440
50_m140_0047_0.png,50,-90
50_p130_0042_4.png,50,180
50_m80_0062_0.png,50,-30
50_m90_0040_4.png,50,-40
100_p0_0018_1.png,100,40
100_p190_0050_1.png,100,230
150_m230_0010_0.png,150,-160
50_p140_0108_0.png,50,190
100_p400_0096_2.png,100,440
150_m180_0043_2.png,150,-110
150_p950_0037_1.png,150,1020
150_p680_0020_0.png,150,750
50_m10_0027_2.png,50,40
150_m470_0028_0.png,150,-400
50_m280_0078_6.png,50,-230
50_m260_0105_0.png,50,-210
100_p0_0090_0.png,100,40
50_m220_0026_1.png,50,-170
150_p360_0051_0.png,150,430
50_m100_0029_5.png,50,-50
50_m50_0045_0.png,50,0
150_m430_0086_2.png,150,-360
100_p400_0083_1.png,100,440
100_p360_0099_2.png,100,400
150_p50_0041_2.png,150,120
150_p250_0044_0.png,150,320
100_m150_0068_4.png,100,-110
100_p0_0097_3.png,100,40
150_p720_0012_1.png,150,790
100_p260_0059_0.png,100,300
50_m260_0055_4.png,50,-210
100_m110_0043_2.png,100,-70
150_p280_0022_0.png,150,350
150_p320_0018_2.png,150,390
150_m760_0091_0.png,150,-690
100_p400_0069_4.png,100,440
150_p100_0062_0.png,150,170
150_p400_0038_1.png,150,470
150_p400_0021_0.png,150,470
50_p80_0018_2.png,50,130
50_m50_0073_5.png,50,0
150_p480_0018_1.png,150,550
50_m90_0051_2.png,50,-40
150_m370_0025_1.png,150,-300
100_m140_0006_2.png,100,-100
150_m850_0093_1.png,150,-780
150_m250_0090_1.png,150,-180
150_m140_0029_0.png,150,-70
100_p500_0087_2.png,100,540
50_m180_0062_1.png,50,-130
150_p600_0052_2.png,150,670
150_p210_0113_0.png,150,280
150_m280_0078_2.png,150,-210
150_p1000_0080_0.png,150,1070
50_m140_0012_5.png,50,-90
150_p430_0082_2.png,150,500
150_m410_0074_1.png,150,-340
50_p60_0012_1.png,50,110
150_p600_0014_0.png,150,670
50_m140_0049_2.png,50,-90
150_m720_0061_0.png,150,-650
100_p250_0084_3.png,100,290
150_m50_0078_0.png,150,20
100_p300_0096_1.png,100,340
50_p130_0090_0.png,50,180
100_p120_0061_1.png,100,160
100_p40_0002_0.png,100,80
50_m240_0034_0.png,50,-190
100_p650_0062_0.png,100,690
150_p740_0021_2.png,150,810
50_m10_0055_3.png,50,40
150_m340_0074_1.png,150,-270
150_m90_0088_1.png,150,-20
150_p430_0023_0.png,150,500
150_p450_0040_2.png,150,520
100_p130_0018_4.png,100,170
100_m360_0056_2.png,100,-320
100_p230_0075_1.png,100,270
150_p370_0102_1.png,150,440
100_p550_0087_1.png,100,590
100_p240_0025_3.png,100,280
150_p680_0088_2.png,150,750
150_m440_0073_2.png,150,-370
50_m240_0012_4.png,50,-190
150_m640_0005_2.png,150,-570
100_p50_0082_1.png,100,90
150_m330_0088_0.png,150,-260
50_p20_0075_0.png,50,70
100_p270_0071_3.png,100,310
100_p80_0034_2.png,100,120
150_p740_0031_2.png,150,810
50_p30_0037_4.png,50,80
150_p130_0085_0.png,150,200
100_p270_0054_1.png,100,310
50_p0_0090_3.png,50,50
150_p300_0036_1.png,150,370
50_p150_0014_0.png,50,200
150_m500_0095_0.png,150,-430
100_p210_0063_3.png,100,250
150_p260_0025_2.png,150,330
50_m30_0040_4.png,50,20
50_m30_0015_3.png,50,20
150_p600_0018_2.png,150,670
150_p440_0105_1.png,150,510
150_m800_0019_1.png,150,-730
50_m140_0096_2.png,50,-90
150_p20_0083_0.png,150,90
150_p80_0018_1.png,150,150
150_p620_0065_1.png,150,690
150_p410_0104_1.png,150,480
150_m180_0059_1.png,150,-110
150_m560_0035_0.png,150,-490
50_m150_0037_3.png,50,-100
100_p320_0106_0.png,100,360
100_m150_0104_4.png,100,-110
150_m330_0070_1.png,150,-260
100_p70_0008_3.png,100,110
150_m1000_0087_0.png,150,-930
150_p330_0025_2.png,150,400
150_p260_0009_0.png,150,330
50_m160_0047_1.png,50,-110
100_p140_0042_4.png,100,180
100_m100_0064_2.png,100,-60
100_m10_0073_2.png,100,30
150_p20_0023_0.png,150,90
50_m140_0093_4.png,50,-90
150_m150_0064_0.png,150,-80
150_p20_0096_0.png,150,90
100_p40_0080 (2)_0.png,100,80
150_p780_0033_2.png,150,850
150_m80_0007_2.png,150,-10
150_m680_0075_0.png,150,-610
50_m280_0026_0.png,50,-230
100_p220_0049_0.png,100,260
50_p0_0086_5.png,50,50
150_p240_0079_2.png,150,310
100_p180_0005_3.png,100,220
150_p680_0084_0.png,150,750
100_m150_0053_0.png,100,-110
150_m400_0028_1.png,150,-330
50_m100_0029_2.png,50,-50
100_p210_0036_2.png,100,250
100_p220_0083_0.png,100,260
150_m580_0048_1.png,150,-510
100_p290_0023_4.png,100,330
100_p600_0024_1.png,100,640
100_p220_0082_0.png,100,260
150_p320_0091_1.png,150,390
100_p240_0068_1.png,100,280
150_p240_0015_2.png,150,310
100_p160_0025_0.png,100,200
50_m260_0032_2.png,50,-210
100_p500_0061_4.png,100,540
150_m540_0034_0.png,150,-470
150_m430_0007_1.png,150,-360
100_p500_0074_1.png,100,540
100_p90_0005_1.png,100,130
50_m100_0038_0.png,50,-50
50_p140_0004_0.png,50,190
100_m150_0100_0.png,100,-110
150_m350_0069_1.png,150,-280
100_p440_0091_0.png,100,480
100_m40_0057_0.png,100,0
150_m390_0003_1.png,150,-320
50_m10_0053_0.png,50,40
50_m70_0041_5.png,50,-20
150_m800_0096_1.png,150,-730
150_p210_0058_1.png,150,280
100_m150_0042_2.png,100,-110
100_p180_0044_4.png,100,220
150_m20_0084_1.png,150,50
100_p150_0097_1.png,100,190
150_m260_0003_0.png,150,-190
50_m220_0042_3.png,50,-170
100_p190_0097_3.png,100,230
50_m300_0006_3.png,50,-250
50_m160_0099_5.png,50,-110
50_m90_0011_2.png,50,-40
50_m220_0027_4.png,50,-170
50_p40_0001_3.png,50,90
100_p50_0078_3.png,100,90
50_m220_0085_0.png,50,-170
150_p20_0091_0.png,150,90
100_p260_0050_2.png,100,300
50_p130_0083_0.png,50,180
150_m900_0009_0.png,150,-830
50_p30_0025_4.png,50,80
50_m280_0036_3.png,50,-230
150_m360_0094_0.png,150,-290
100_p250_0089_3.png,100,290
50_m90_0051_0.png,50,-40
100_p460_0022_0.png,100,500
50_m150_0034_5.png,50,-100
150_p230_0045_1.png,150,300
50_m100_0063_2.png,50,-50
150_p320_0046_0.png,150,390
150_p260_0064_1.png,150,330
50_m200_0050_5.png,50,-150
150_p40_0041_0.png,150,110
50_m140_0061_1.png,50,-90
100_p420_0007_3.png,100,460
150_p10_0007_2.png,150,80
100_p20_0078_2.png,100,60
50_p60_0040_0.png,50,110
100_p90_0070_1.png,100,130
50_m220_0089_2.png,50,-170
100_p340_0080_1.png,100,380
150_p280_0067_0.png,150,350
100_p130_0099_2.png,100,170
150_m780_0095_2.png,150,-710
50_m260_0021_3.png,50,-210
100_p460_0002_3.png,100,500
100_m70_0082_3.png,100,-30
150_m210_0057_1.png,150,-140
50_p100_0095_2.png,50,150
150_m440_0094_0.png,150,-370
150_m170_0071_0.png,150,-100
100_p130_0061_1.png,100,170
50_m30_0011_4.png,50,20
150_m480_0084_1.png,150,-410
150_m330_0095_2.png,150,-260
50_m120_0047_5.png,50,-70
100_m100_0070_0.png,100,-60
150_m60_0010_1.png,150,10
100_p260_0071_2.png,100,300
150_p500_0018_2.png,150,570
50_m240_0103_0.png,50,-190
150_p850_0026_2.png,150,920
50_m350_0079_2.png,50,-300
150_m150_0052_1.png,150,-80
150_m420_0048_0.png,150,-350
150_m600_0060_0.png,150,-530
150_p430_0032_1.png,150,500
100_p270_0031_1.png,100,310
150_p760_0107_0.png,150,830
100_p40_0026_0.png,100,80
100_p250_0012_3.png,100,290
150_p640_0061_1.png,150,710
50_m280_0045_2.png,50,-230
50_p30_0065_0.png,50,80
150_p430_0004_1.png,150,500
150_p150_0009_0.png,150,220
100_p360_0048_1.png,100,400
50_m240_0091_3.png,50,-190
100_p180_0011_2.png,100,220
150_m190_0029_1.png,150,-120
100_p110_0013_1.png,100,150
150_m310_0006_0.png,150,-240
150_m660_0002_2.png,150,-590
100_p40_0004 (2)_4.png,100,80
100_p160_0058_1.png,100,200
150_p150_0011_2.png,150,220
150_p580_0086_1.png,150,650
150_m230_0086_0.png,150,-160
100_p120_0072_0.png,100,160
100_p90_0037_4.png,100,130
100_p210_0084_0.png,100,250
150_p30_0040_0.png,150,100
50_p100_0007_2.png,50,150
150_m350_0046_2.png,150,-280
150_p10_0021_1.png,150,80
100_p170_0023_1.png,100,210
50_m100_0036_4.png,50,-50
50_p150_0104_1.png,50,200
150_m170_0047_1.png,150,-100
50_m200_0073_4.png,50,-150
100_p220_0097_1.png,100,260
150_p400_0107_0.png,150,470
150_p80_0084_2.png,150,150
150_m800_0103_0.png,150,-730
150_m210_0083_1.png,150,-140
100_m70_0009_1.png,100,-30
150_m450_0018_1.png,150,-380
50_m140_0105_0.png,50,-90
150_m280_0009_0.png,150,-210
100_p160_0070_1.png,100,200
150_m160_0058_2.png,150,-90
100_p130_0018_1.png,100,170
50_p30_0078_2.png,50,80
50_m40_0096_1.png,50,10
150_m440_0002_1.png,150,-370
50_m40_0008_4.png,50,10
150_p370_0013_0.png,150,440
150_m210_0073_1.png,150,-140
50_m60_0077_1.png,50,-10
100_p140_0016_2.png,100,180
100_m70_0098_0.png,100,-30
150_p160_0018_0.png,150,230
50_m30_0073_2.png,50,20
50_m200_0019_2.png,50,-150
100_p420_0004_4.png,100,460
100_p190_0066_3.png,100,230
150_m350_0034_2.png,150,-280
150_m230_0080_1.png,150,-160
